textID,ID SEQ,SEQ BIG,anno,mese,caratteri,livello,starts_at,ends_at,starts_at norm,ends_at norm,somma ripetizioni,tipologia,categorie di tipologia,struttura/contenuto,Cluster tipolegie
V023,S3857,struttura;struttura;struttura;cornice,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,cornice,forma,struttura,cornice
V023,S3858,struttura;struttura;struttura;racconto incastonato;cambiamento,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3859,struttura;struttura;struttura;racconto incastonato;incontro femminile,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3860,struttura;struttura;struttura;racconto incastonato;rivelazione,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3861,struttura;struttura;struttura;racconto incastonato;angoscia/delusione,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3862,struttura;struttura;struttura;racconto incastonato;cambiamento,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3863,struttura;struttura;struttura;racconto incastonato;angoscia/delusione,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3864,struttura;struttura;struttura;racconto incastonato;cambiamento,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3865,struttura;struttura;struttura;racconto incastonato;angoscia/delusione,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3866,struttura;struttura;struttura;racconto incastonato;cambiamento,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3867,struttura;struttura;struttura;racconto incastonato;metanarrazione,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3868,struttura;struttura;struttura;cornice,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,cornice,forma,struttura,cornice
V023,S3869,struttura;struttura;struttura;racconto incastonato;situazione,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3870,struttura;struttura;struttura;racconto incastonato;angoscia/delusione,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3871,struttura;struttura;struttura;racconto incastonato;incontro femminile,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3872,struttura;struttura;struttura;racconto incastonato;inseguimento/ricerca,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3873,struttura;struttura;struttura;racconto incastonato;pausa/sospensione,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3874,struttura;struttura;struttura;racconto incastonato;smarrimento/dubbio,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3875,struttura;struttura;struttura;racconto incastonato;aggressione/scontro,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3876,struttura;struttura;struttura;racconto incastonato;angoscia/delusione,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3877,struttura;struttura;struttura;racconto incastonato;morte,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3878,struttura;struttura;struttura;racconto incastonato;incontro di gruppo,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3879,struttura;struttura;struttura;racconto incastonato;viaggio,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3880,struttura;struttura;struttura;racconto incastonato;mistero/assurdità,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3881,struttura;struttura;struttura;racconto incastonato;partenza/sparizione,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3882,struttura;struttura;struttura;racconto incastonato;cambiamento,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3883,struttura;struttura;struttura;racconto incastonato;partenza/sparizione,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3884,struttura;struttura;struttura;racconto incastonato;mistero/assurdità,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3885,struttura;struttura;struttura;cornice,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,cornice,forma,struttura,cornice
V023,S3886,struttura;struttura;struttura;racconto incastonato;situazione,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3887,struttura;struttura;struttura;racconto incastonato;compito/missione,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3888,struttura;struttura;struttura;racconto incastonato;incontro maschile,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3889,struttura;struttura;struttura;racconto incastonato;incontro femminile,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3890,struttura;struttura;struttura;racconto incastonato;partenza/sparizione,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3891,struttura;struttura;struttura;racconto incastonato;angoscia/delusione,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3892,struttura;struttura;struttura;racconto incastonato;inseguimento/ricerca,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3893,struttura;struttura;struttura;racconto incastonato;rivelazione,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3894,struttura;struttura;struttura;racconto incastonato;inseguimento/ricerca,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3895,struttura;struttura;struttura;racconto incastonato;attesa,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3896,struttura;struttura;struttura;racconto incastonato;partenza/sparizione,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3897,struttura;struttura;struttura;cornice,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,cornice,forma,struttura,cornice
V023,S3898,struttura;struttura;struttura;racconto incastonato;situazione,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3899,struttura;struttura;struttura;racconto incastonato;cambiamento,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3900,struttura;struttura;struttura;racconto incastonato;angoscia/delusione,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3901,struttura;struttura;struttura;racconto incastonato;illusione/speranza,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3902,struttura;struttura;struttura;racconto incastonato;angoscia/delusione,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3903,struttura;struttura;struttura;racconto incastonato;incontro maschile,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3904,struttura;struttura;struttura;racconto incastonato;incontro femminile,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3905,struttura;struttura;struttura;racconto incastonato;incontro maschile,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3906,struttura;struttura;struttura;racconto incastonato;illusione/speranza,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3907,struttura;struttura;struttura;racconto incastonato;aggressione/scontro,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3908,struttura;struttura;struttura;racconto incastonato;angoscia/delusione,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3909,struttura;struttura;struttura;racconto incastonato;iniziativa/piano,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3910,struttura;struttura;struttura;racconto incastonato;fuga,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3911,struttura;struttura;struttura;racconto incastonato;cambiamento,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3912,struttura;struttura;struttura;racconto incastonato;riflessione,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3913,struttura;struttura;struttura;cornice,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,cornice,forma,struttura,cornice
V023,S3914,struttura;struttura;struttura;racconto incastonato;situazione,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3915,struttura;struttura;struttura;racconto incastonato;rivelazione,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
V023,S3916,struttura;struttura;struttura;racconto incastonato;inseguimento/ricerca,1984,11,606616,quattro,584241,606616,96.3,100.0,22375,racconto incastonato,forma,struttura,racconto incastonato
